FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
2554,2555,14065,723556.400200000030000,9299051.367300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-0.654299999936000,-128.823500000000000,-512.559625999999980,601.965310000000040
2555,2556,14066,723556.400200000030000,9299051.367300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-0.654299999936000,-128.823500000000000,-512.559625999999980,601.965310000000040
2556,2557,14099,723666.179200000010000,9299053.919399999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,109.124700000000000,-126.271400001000000,-402.780625999999980,604.517409999000050
2557,2558,14100,723666.179200000010000,9299053.919399999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,109.124700000000000,-126.271400001000000,-402.780625999999980,604.517409999000050
2558,2559,14101,723618.259399999980000,9299054.189500000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,61.204900000000002,-126.001300000000000,-450.700425999999990,604.787510000000000
2559,2560,14102,723618.259399999980000,9299054.189500000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,61.204900000000002,-126.001300000000000,-450.700425999999990,604.787510000000000
2560,2561,14105,723805.711600000040000,9299054.204199999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,248.657100000000010,-125.986600000000000,-263.248225999999990,604.802209998999960
2561,2562,14106,723805.711600000040000,9299054.204199999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,248.657100000000010,-125.986600000000000,-263.248225999999990,604.802209998999960
2562,2563,14125,723590.864599999970000,9299056.114800000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,33.810099999999998,-124.075999999000000,-478.095226000000030,606.712809999999990
2563,2564,14126,723590.864599999970000,9299056.114800000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,33.810099999999998,-124.075999999000000,-478.095226000000030,606.712809999999990
2564,2565,14129,724056.725100000040000,9299054.616100000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,499.670599999999980,-125.574700000000010,-12.234726000000000,605.214110000000010
2565,2566,14130,724056.725100000040000,9299054.616100000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,499.670599999999980,-125.574700000000010,-12.234726000000000,605.214110000000010
2566,2567,14133,723654.034800000020000,9299056.417400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,96.980300000100002,-123.773399999000010,-414.925026000000000,607.015409999999970
2567,2568,14134,723654.034800000020000,9299056.417400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,96.980300000100002,-123.773399999000010,-414.925026000000000,607.015409999999970
2568,2569,14173,723807.522600000030000,9299062.598600000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,250.468099999999990,-117.592200000000010,-261.437226000000010,613.196609999999960
2569,2570,14174,723807.522600000030000,9299062.598600000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,250.468099999999990,-117.592200000000010,-261.437226000000010,613.196609999999960
2570,2571,14175,723871.768500000010000,9299062.408600000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,314.714000000000000,-117.782199999000000,-197.191326000000000,613.006610001000010
2571,2572,14176,723871.768500000010000,9299062.408600000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,314.714000000000000,-117.782199999000000,-197.191326000000000,613.006610001000010
2572,2573,14187,723687.778300000010000,9299064.831800000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,130.723800000000010,-115.358999999000010,-381.181526000000020,615.429810000999960
2573,2574,14188,723687.778300000010000,9299064.831800000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,130.723800000000010,-115.358999999000010,-381.181526000000020,615.429810000999960
2574,2575,14193,724068.768099999990000,9299064.427899999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,511.713599999999990,-115.762900000000000,-0.191726000048000,615.025909998999960
2575,2576,14194,724068.768099999990000,9299064.427899999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,511.713599999999990,-115.762900000000000,-0.191726000048000,615.025909998999960
2576,2577,14219,723883.857199999970000,9299067.974400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,326.802700000000020,-112.216399999000000,-185.102625999999990,618.572409999999990
2577,2578,14220,723883.857199999970000,9299067.974400000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,326.802700000000020,-112.216399999000000,-185.102625999999990,618.572409999999990
2578,2579,14227,723859.714000000040000,9299068.539000000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,302.659499999999980,-111.651799999000000,-209.245825999999990,619.137010001000020
2579,2580,14228,723859.714000000040000,9299068.539000000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,302.659499999999980,-111.651799999000000,-209.245825999999990,619.137010001000020
2580,2581,14231,723841.638799999960000,9299069.004599999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,284.584299999999980,-111.186200000000000,-227.321025999999990,619.602609999000040
2581,2582,14232,723841.638799999960000,9299069.004599999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,284.584299999999980,-111.186200000000000,-227.321025999999990,619.602609999000040
2582,2583,14235,724058.267600000020000,9299068.685599999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.213100000000000,-111.505200000000000,-10.692226000000000,619.283609998999960
2583,2584,14236,724058.267600000020000,9299068.685599999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.213100000000000,-111.505200000000000,-10.692226000000000,619.283609998999960
2584,2585,14251,723656.441400000010000,9299070.852800000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,99.386899999999997,-109.337999999999990,-412.518425999999980,621.450810000000050
2585,2586,14252,723656.441400000010000,9299070.852800000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,99.386899999999997,-109.337999999999990,-412.518425999999980,621.450810000000050
2586,2587,14277,723977.755099999950000,9299071.137199999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,420.700600000000010,-109.053600000000000,-91.204726000099996,621.735210000000050
2587,2588,14278,723977.755099999950000,9299071.137199999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,420.700600000000010,-109.053600000000000,-91.204726000099996,621.735210000000050
2588,2589,14279,724011.478000000000000,9299071.107599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,454.423499999999990,-109.083200000000010,-57.481825999999998,621.705609999999980
2589,2590,14280,724011.478000000000000,9299071.107599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,454.423499999999990,-109.083200000000010,-57.481825999999998,621.705609999999980
2590,2591,14291,723559.709000000030000,9299073.674100000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,2.654500000060000,-106.516700000000000,-509.250826000000020,624.272110000000000
2591,2592,14292,723559.709000000030000,9299073.674100000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,2.654500000060000,-106.516700000000000,-509.250826000000020,624.272110000000000
2592,2593,14319,723687.428100000020000,9299076.405099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,130.373600000000010,-103.785700001000000,-381.531725999999990,627.003109999000000
2593,2594,14320,723687.428100000020000,9299076.405099999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,130.373600000000010,-103.785700001000000,-381.531725999999990,627.003109999000000
2594,2595,14337,723887.486299999990000,9299077.758199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,330.431800000000010,-102.432600001000000,-181.473525999999990,628.356209999000040
2595,2596,14338,723887.486299999990000,9299077.758199999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,330.431800000000010,-102.432600001000000,-181.473525999999990,628.356209999000040
2596,2597,14343,723670.459700000010000,9299078.967499999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,113.405199999999990,-101.223300001000000,-398.500126000000020,629.565509999000030
2597,2598,14344,723670.459700000010000,9299078.967499999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,113.405199999999990,-101.223300001000000,-398.500126000000020,629.565509999000030
2598,2599,14353,723803.455300000030000,9299079.853900000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,246.400800000000000,-100.336900000000000,-265.504526000000000,630.451910000000000
2599,2600,14354,723803.455300000030000,9299079.853900000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,246.400800000000000,-100.336900000000000,-265.504526000000000,630.451910000000000
2600,2601,14357,723647.315399999960000,9299080.926999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,90.260900000000007,-99.263800000800003,-421.644426000000010,631.525009998999960
2601,2602,14358,723647.315399999960000,9299080.926999999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,90.260900000000007,-99.263800000800003,-421.644426000000010,631.525009998999960
2602,2603,14365,723635.850899999960000,9299081.692299999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,78.796400000000006,-98.498500000700005,-433.108926000000000,632.290309998999990
